8.54652273913e-05,8.49576998528e-05,8.44481698485e-05,8.39366373785e-05,8.34231024426e-05,8.2907565041e-05,8.23900251736e-05,8.18704828404e-05,8.13489380414e-05,8.08253907766e-05,8.0299841046e-05,7.97722888497e-05,7.92427341875e-05,7.87111770596e-05,7.81776174659e-05,7.76420554064e-05,7.71044908811e-05,7.656492389e-05,7.60233544331e-05,7.54797825105e-05,7.4934208122e-05,7.43866312678e-05,7.38370519478e-05,7.3285470162e-05,7.27318859104e-05,7.2176299193e-05,7.16187100099e-05,7.10591183609e-05,7.04975242462e-05,6.99339276656e-05,6.93683286193e-05,6.88007271072e-05,6.82311231293e-05,6.76595166857e-05,6.70859077762e-05,6.6510296401e-05,6.59326825599e-05,6.53530662531e-05,6.47714474805e-05,6.41878262421e-05,6.36022025379e-05,6.30145763679e-05,6.24249477322e-05,6.18333166306e-05,6.12396830633e-05,6.06440470302e-05,6.00464085313e-05,5.94467675666e-05,5.88451241361e-05,5.82414782398e-05,5.76358298778e-05,5.70281790499e-05,5.64185257563e-05,5.58068699969e-05,5.51932117717e-05,5.45775510807e-05,5.39598879239e-05,5.33402223014e-05,5.2718554213e-05,5.20948836589e-05,5.14692106389e-05,5.08415351532e-05,5.02118572017e-05,4.95801767844e-05,4.89464939013e-05,4.83108085525e-05,4.76731207378e-05,4.70334304574e-05,4.63917377112e-05,4.57480424992e-05,4.51023448214e-05,4.44546446778e-05,4.38049420684e-05,4.31532369932e-05,4.24995294523e-05,4.18438194456e-05,4.1186106973e-05,4.05263920347e-05,3.98646746306e-05,3.92009547607e-05,3.85352324251e-05,3.78675076236e-05,3.71977803564e-05,3.65260506233e-05,3.58523184245e-05,3.51765837599e-05,3.44988466295e-05,3.38191070333e-05,3.31373649714e-05,3.24536204436e-05,3.17678734501e-05,3.10801239907e-05,3.03903720656e-05,2.96986176747e-05,2.9004860818e-05,2.83091014955e-05,2.76113397073e-05,2.69115754532e-05,2.62098087334e-05,2.55060395478e-05,2.48002678963e-05,2.40924937791e-05,2.33827171962e-05,2.26709381474e-05,2.19571566328e-05,2.12413726525e-05,2.05235862063e-05,1.98037972944e-05,1.90820059167e-05,1.83582120732e-05,1.76324157639e-05,1.69046169888e-05,1.6174815748e-05,1.54430120413e-05,1.47092058689e-05,1.39733972307e-05,1.32355861267e-05,1.24957725569e-05,1.17539565213e-05,1.10101380199e-05,1.02643170528e-05,9.51649361981e-06,8.76666772107e-06,8.01483935655e-06,7.26100852625e-06,6.50517523015e-06,5.74733946827e-06,4.98750124061e-06,4.22566054715e-06,3.46181738791e-06,2.69597176288e-06,1.92812367206e-06,1.15827311546e-06,3.86420093066e-07,-3.87435395113e-07,-1.16329334908e-06
8.2571510601e-05,8.20846433403e-05,8.15957736139e-05,8.11049014216e-05,8.06120267636e-05,8.01171496398e-05,7.96202700502e-05,7.91213879948e-05,7.86205034736e-05,7.81176164867e-05,7.76127270339e-05,7.71058351154e-05,7.6596940731e-05,7.60860438809e-05,7.5573144565e-05,7.50582427834e-05,7.45413385359e-05,7.40224318226e-05,7.35015226436e-05,7.29786109987e-05,7.24536968881e-05,7.19267803117e-05,7.13978612695e-05,7.08669397615e-05,7.03340157877e-05,6.97990893482e-05,6.92621604428e-05,6.87232290717e-05,6.81822952348e-05,6.76393589321e-05,6.70944201636e-05,6.65474789293e-05,6.59985352292e-05,6.54475890634e-05,6.48946404317e-05,6.43396893343e-05,6.37827357711e-05,6.32237797421e-05,6.26628212473e-05,6.20998602867e-05,6.15348968604e-05,6.09679309682e-05,6.03989626103e-05,5.98279917865e-05,5.9255018497e-05,5.86800427417e-05,5.81030645206e-05,5.75240838338e-05,5.69431006811e-05,5.63601150626e-05,5.57751269784e-05,5.51881364284e-05,5.45991434126e-05,5.4008147931e-05,5.34151499836e-05,5.28201495704e-05,5.22231466914e-05,5.16241413467e-05,5.10231335362e-05,5.04201232598e-05,4.98151105177e-05,4.92080953098e-05,4.85990776362e-05,4.79880574967e-05,4.73750348914e-05,4.67600098204e-05,4.61429822835e-05,4.55239522809e-05,4.49029198125e-05,4.42798848783e-05,4.36548474783e-05,4.30278076126e-05,4.2398765281e-05,4.17677204837e-05,4.11346732206e-05,4.04996234916e-05,3.98625712969e-05,3.92235166364e-05,3.85824595102e-05,3.79393999181e-05,3.72943378602e-05,3.66472733366e-05,3.59982063472e-05,3.5347136892e-05,3.4694064971e-05,3.40389905842e-05,3.33819137316e-05,3.27228344132e-05,3.20617526291e-05,3.13986683791e-05,3.07335816634e-05,3.00664924819e-05,2.93974008346e-05,2.87263067215e-05,2.80532101426e-05,2.7378111098e-05,2.67010095875e-05,2.60219056113e-05,2.53407991693e-05,2.46576902615e-05,2.39725788879e-05,2.32854650485e-05,2.25963487433e-05,2.19052299724e-05,2.12121087356e-05,2.05169850331e-05,1.98198588648e-05,1.91207302307e-05,1.84195991308e-05,1.77164655651e-05,1.70113295336e-05,1.63041910364e-05,1.55950500733e-05,1.48839066445e-05,1.41707607499e-05,1.34556123895e-05,1.27384615633e-05,1.20193082713e-05,1.12981525135e-05,1.057499429e-05,9.84983360065e-06,9.12267044552e-06,8.3935048246e-06,7.6623367379e-06,6.92916618541e-06,6.19399316714e-06,5.45681768308e-06,4.71763973323e-06,3.97645931759e-06,3.23327643616e-06,2.48809108895e-06,1.74090327595e-06,9.91712997169e-07,2.40520252596e-07,-5.12674957765e-07,-1.26787263391e-06
7.9688321711e-05,7.92221147282e-05,7.87539052796e-05,7.82836933651e-05,7.78114789849e-05,7.73372621389e-05,7.68610428272e-05,7.63828210496e-05,7.59025968062e-05,7.54203700971e-05,7.49361409221e-05,7.44499092814e-05,7.39616751749e-05,7.34714386026e-05,7.29791995645e-05,7.24849580607e-05,7.1988714091e-05,7.14904676556e-05,7.09902187543e-05,7.04879673873e-05,6.99837135545e-05,6.94774572559e-05,6.89691984916e-05,6.84589372614e-05,6.79466735654e-05,6.74324074037e-05,6.69161387762e-05,6.63978676829e-05,6.58775941238e-05,6.53553180989e-05,6.48310396082e-05,6.43047586517e-05,6.37764752295e-05,6.32461893414e-05,6.27139009876e-05,6.2179610168e-05,6.16433168826e-05,6.11050211314e-05,6.05647229144e-05,6.00224222317e-05,5.94781190831e-05,5.89318134688e-05,5.83835053887e-05,5.78331948428e-05,5.72808818311e-05,5.67265663536e-05,5.61702484103e-05,5.56119280013e-05,5.50516051264e-05,5.44892797858e-05,5.39249519794e-05,5.33586217072e-05,5.27902889692e-05,5.22199537654e-05,5.16476160958e-05,5.10732759605e-05,5.04969333593e-05,4.99185882924e-05,4.93382407597e-05,4.87558907612e-05,4.81715382969e-05,4.75851833668e-05,4.69968259709e-05,4.64064661093e-05,4.58141037818e-05,4.52197389886e-05,4.46233717296e-05,4.40250020048e-05,4.34246298142e-05,4.28222551578e-05,4.22178780357e-05,4.16114984477e-05,4.1003116394e-05,4.03927318745e-05,3.97803448891e-05,3.91659554381e-05,3.85495635212e-05,3.79311691385e-05,3.731077229e-05,3.66883729758e-05,3.60639711957e-05,3.54375669499e-05,3.48091602383e-05,3.41787510609e-05,3.35463394177e-05,3.29119253088e-05,3.2275508734e-05,3.16370896935e-05,3.09966681871e-05,3.0354244215e-05,2.97098177771e-05,2.90633888734e-05,2.84149575039e-05,2.77645236687e-05,2.71120873676e-05,2.64576486008e-05,2.58012073681e-05,2.51427636697e-05,2.44823175055e-05,2.38198688755e-05,2.31554177797e-05,2.24889642182e-05,2.18205081908e-05,2.11500496977e-05,2.04775887388e-05,1.98031253141e-05,1.91266594236e-05,1.84481910673e-05,1.77677202452e-05,1.70852469573e-05,1.64007712037e-05,1.57142929842e-05,1.5025812299e-05,1.4335329148e-05,1.36428435312e-05,1.29483554486e-05,1.22518649002e-05,1.15533718861e-05,1.08528764061e-05,1.01503784604e-05,9.44587804888e-06,8.73937517157e-06,8.03086982848e-06,7.32036201959e-06,6.60785174492e-06,5.89333900446e-06,5.17682379822e-06,4.45830612619e-06,3.73778598837e-06,3.01526338476e-06,2.29073831537e-06,1.56421078019e-06,8.35680779222e-07,1.05148312467e-07,-6.27386620075e-07,-1.3619240184e-06
7.68156607214e-05,7.63701140164e-05,7.59225648456e-05,7.5473013209e-05,7.50214591066e-05,7.45679025384e-05,7.41123435045e-05,7.36547820047e-05,7.31952180392e-05,7.27336516078e-05,7.22700827107e-05,7.18045113478e-05,7.13369375191e-05,7.08673612247e-05,7.03957824644e-05,6.99222012383e-05,6.94466175465e-05,6.89690313889e-05,6.84894427655e-05,6.80078516763e-05,6.75242581213e-05,6.70386621005e-05,6.6551063614e-05,6.60614626616e-05,6.55698592435e-05,6.50762533596e-05,6.45806450098e-05,6.40830341943e-05,6.35834209131e-05,6.3081805166e-05,6.25781869531e-05,6.20725662745e-05,6.15649431301e-05,6.10553175198e-05,6.05436894438e-05,6.0030058902e-05,5.95144258945e-05,5.89967904211e-05,5.84771524819e-05,5.7955512077e-05,5.74318692063e-05,5.69062238697e-05,5.63785760674e-05,5.58489257993e-05,5.53172730655e-05,5.47836178658e-05,5.42479602004e-05,5.37103000691e-05,5.31706374721e-05,5.26289724093e-05,5.20853048807e-05,5.15396348863e-05,5.09919624261e-05,5.04422875001e-05,4.98906101084e-05,4.93369302509e-05,4.87812479275e-05,4.82235631384e-05,4.76638758835e-05,4.71021861628e-05,4.65384939764e-05,4.59727993241e-05,4.54051022061e-05,4.48354026222e-05,4.42637005726e-05,4.36899960572e-05,4.3114289076e-05,4.2536579629e-05,4.19568677162e-05,4.13751533377e-05,4.07914364933e-05,4.02057171832e-05,3.96179954073e-05,3.90282711656e-05,3.84365444581e-05,3.78428152848e-05,3.72470836457e-05,3.66493495409e-05,3.60496129702e-05,3.54478739338e-05,3.48441324316e-05,3.42383884636e-05,3.36306420298e-05,3.30208931302e-05,3.24091417649e-05,3.17953879337e-05,3.11796316368e-05,3.0561872874e-05,2.99421116455e-05,2.93203479512e-05,2.86965817911e-05,2.80708131653e-05,2.74430420736e-05,2.68132685162e-05,2.61814924929e-05,2.55477140039e-05,2.49119330491e-05,2.42741496285e-05,2.36343637421e-05,2.29925753899e-05,2.2348784572e-05,2.17029912882e-05,2.10551955387e-05,2.04053973234e-05,1.97535966423e-05,1.90997934954e-05,1.84439878827e-05,1.77861798042e-05,1.71263692599e-05,1.64645562499e-05,1.58007407741e-05,1.51349228324e-05,1.4467102425e-05,1.37972795518e-05,1.31254542129e-05,1.24516264081e-05,1.17757961375e-05,1.10979634012e-05,1.04181281991e-05,9.73629053116e-06,9.05245039746e-06,8.36660779797e-06,7.67876273269e-06,6.98891520162e-06,6.29706520477e-06,5.60321274213e-06,4.90735781371e-06,4.20950041949e-06,3.50964055949e-06,2.8077782337e-06,2.10391344213e-06,1.39804618477e-06,6.90176461615e-07,-1.96957273213e-08,-7.31570382045e-07,-1.44544750256e-06
7.39535276322e-05,7.3528641205e-05,7.3101752312e-05,7.26728609532e-05,7.22419671286e-05,7.18090708383e-05,7.13741720821e-05,7.09372708602e-05,7.04983671724e-05,7.00574610189e-05,6.96145523996e-05,6.91696413146e-05,6.87227277637e-05,6.8273811747e-05,6.78228932646e-05,6.73699723164e-05,6.69150489023e-05,6.64581230225e-05,6.59991946769e-05,6.55382638656e-05,6.50753305884e-05,6.46103948454e-05,6.41434566367e-05,6.36745159622e-05,6.32035728218e-05,6.27306272157e-05,6.22556791439e-05,6.17787286062e-05,6.12997756027e-05,6.08188201335e-05,6.03358621984e-05,5.98509017976e-05,5.9363938931e-05,5.88749735986e-05,5.83840058004e-05,5.78910355364e-05,5.73960628066e-05,5.68990876111e-05,5.64001099498e-05,5.58991298226e-05,5.53961472297e-05,5.4891162171e-05,5.43841746465e-05,5.38751846563e-05,5.33641922002e-05,5.28511972784e-05,5.23361998907e-05,5.18192000373e-05,5.13001977181e-05,5.07791929331e-05,5.02561856823e-05,4.97311759657e-05,4.92041637834e-05,4.86751491352e-05,4.81441320213e-05,4.76111124416e-05,4.70760903961e-05,4.65390658848e-05,4.60000389077e-05,4.54590094648e-05,4.49159775562e-05,4.43709431817e-05,4.38239063415e-05,4.32748670355e-05,4.27238252637e-05,4.21707810261e-05,4.16157343227e-05,4.10586851536e-05,4.04996335186e-05,3.99385794179e-05,3.93755228513e-05,3.8810463819e-05,3.82434023209e-05,3.7674338357e-05,3.71032719274e-05,3.65302030319e-05,3.59551316707e-05,3.53780578436e-05,3.47989815508e-05,3.42179027922e-05,3.36348215678e-05,3.30497378776e-05,3.24626517216e-05,3.18735630999e-05,3.12824720123e-05,3.0689378459e-05,3.00942824399e-05,2.9497183955e-05,2.88980830043e-05,2.82969795878e-05,2.76938737055e-05,2.70887653575e-05,2.64816545436e-05,2.5872541264e-05,2.52614255186e-05,2.46483073074e-05,2.40331866304e-05,2.34160634876e-05,2.2796937879e-05,2.21758098047e-05,2.15526792645e-05,2.09275462586e-05,2.03004107869e-05,1.96712728494e-05,1.90401324461e-05,1.8406989577e-05,1.77718442421e-05,1.71346964415e-05,1.6495546175e-05,1.58543934428e-05,1.52112382448e-05,1.4566080581e-05,1.39189204514e-05,1.3269757856e-05,1.26185927949e-05,1.19654252679e-05,1.13102552752e-05,1.06530828167e-05,9.99390789236e-06,9.33273050226e-06,8.66955064637e-06,8.0043683247e-06,7.33718353724e-06,6.66799628399e-06,5.99680656496e-06,5.32361438014e-06,4.64841972953e-06,3.97122261314e-06,3.29202303095e-06,2.61082098298e-06,1.92761646923e-06,1.24240948968e-06,5.5520004435e-07,-1.34011866768e-07,-8.25226243674e-07,-1.51844308637e-06
7.11019224433e-05,7.06976962939e-05,7.02914676787e-05,6.98832365977e-05,6.9473003051e-05,6.90607670384e-05,6.86465285601e-05,6.8230287616e-05,6.78120442061e-05,6.73917983304e-05,6.69695499889e-05,6.65452991816e-05,6.61190459086e-05,6.56907901697e-05,6.52605319651e-05,6.48282712947e-05,6.43940081585e-05,6.39577425565e-05,6.35194744887e-05,6.30792039552e-05,6.26369309558e-05,6.21926554907e-05,6.17463775598e-05,6.12980971631e-05,6.08478143006e-05,6.03955289723e-05,5.99412411782e-05,5.94849509183e-05,5.90266581927e-05,5.85663630013e-05,5.8104065344e-05,5.7639765221e-05,5.71734626322e-05,5.67051575777e-05,5.62348500573e-05,5.57625400711e-05,5.52882276192e-05,5.48119127014e-05,5.43335953179e-05,5.38532754686e-05,5.33709531535e-05,5.28866283726e-05,5.2400301126e-05,5.19119714135e-05,5.14216392353e-05,5.09293045913e-05,5.04349674814e-05,4.99386279058e-05,4.94402858644e-05,4.89399413573e-05,4.84375943843e-05,4.79332449456e-05,4.7426893041e-05,4.69185386707e-05,4.64081818346e-05,4.58958225327e-05,4.5381460765e-05,4.48650965315e-05,4.43467298322e-05,4.38263606672e-05,4.33039890364e-05,4.27796149397e-05,4.22532383773e-05,4.17248593491e-05,4.11944778551e-05,4.06620938954e-05,4.01277074698e-05,3.95913185785e-05,3.90529272213e-05,3.85125333984e-05,3.79701371097e-05,3.74257383552e-05,3.68793371349e-05,3.63309334489e-05,3.5780527297e-05,3.52281186793e-05,3.46737075959e-05,3.41172940467e-05,3.35588780317e-05,3.29984595509e-05,3.24360386043e-05,3.1871615192e-05,3.13051893138e-05,3.07367609699e-05,3.01663301601e-05,2.95938968846e-05,2.90194611433e-05,2.84430229362e-05,2.78645822633e-05,2.72841391247e-05,2.67016935202e-05,2.611724545e-05,2.5530794914e-05,2.49423419121e-05,2.43518864445e-05,2.37594285112e-05,2.3164968112e-05,2.2568505247e-05,2.19700399163e-05,2.13695721197e-05,2.07671018574e-05,2.01626291293e-05,1.95561539354e-05,1.89476762757e-05,1.83371961502e-05,1.7724713559e-05,1.71102285019e-05,1.64937409791e-05,1.58752509905e-05,1.52547585361e-05,1.46322636159e-05,1.40077662299e-05,1.33812663781e-05,1.27527640606e-05,1.21222592772e-05,1.14897520281e-05,1.08552423132e-05,1.02187301325e-05,9.58021548598e-06,8.9396983737e-06,8.29717879563e-06,7.65265675178e-06,7.00613224214e-06,6.35760526671e-06,5.70707582549e-06,5.05454391849e-06,4.4000095457e-06,3.74347270712e-06,3.08493340276e-06,2.4243916326e-06,1.76184739667e-06,1.09730069494e-06,4.30751527426e-07,-2.37800105874e-07,-9.08354204962e-07,-1.58091076984e-06
6.82608451547e-05,6.78772792831e-05,6.74917109457e-05,6.71041401426e-05,6.67145668737e-05,6.63229911389e-05,6.59294129384e-05,6.55338322721e-05,6.513624914e-05,6.47366635422e-05,6.43350754785e-05,6.39314849491e-05,6.35258919538e-05,6.31182964928e-05,6.2708698566e-05,6.22970981734e-05,6.1883495315e-05,6.14678899908e-05,6.10502822009e-05,6.06306719451e-05,6.02090592236e-05,5.97854440363e-05,5.93598263832e-05,5.89322062643e-05,5.85025836796e-05,5.80709586291e-05,5.76373311129e-05,5.72017011309e-05,5.6764068683e-05,5.63244337694e-05,5.588279639e-05,5.54391565448e-05,5.49935142338e-05,5.45458694571e-05,5.40962222145e-05,5.36445725062e-05,5.31909203321e-05,5.27352656921e-05,5.22776085864e-05,5.1817949015e-05,5.13562869777e-05,5.08926224746e-05,5.04269555058e-05,4.99592860711e-05,4.94896141707e-05,4.90179398045e-05,4.85442629725e-05,4.80685836747e-05,4.75909019111e-05,4.71112176818e-05,4.66295309866e-05,4.61458418257e-05,4.5660150199e-05,4.51724561065e-05,4.46827595482e-05,4.41910605241e-05,4.36973590342e-05,4.32016550786e-05,4.27039486571e-05,4.22042397699e-05,4.17025284169e-05,4.11988145981e-05,4.06930983135e-05,4.01853795631e-05,3.96756583469e-05,3.9163934665e-05,3.86502085172e-05,3.81344799037e-05,3.76167488244e-05,3.70970152793e-05,3.65752792684e-05,3.60515407917e-05,3.55257998492e-05,3.4998056441e-05,3.4468310567e-05,3.39365622271e-05,3.34028114215e-05,3.28670581501e-05,3.23293024129e-05,3.178954421e-05,3.12477835412e-05,3.07040204066e-05,3.01582548063e-05,2.96104867402e-05,2.90607162083e-05,2.85089432106e-05,2.79551677471e-05,2.73993898178e-05,2.68416094228e-05,2.62818265619e-05,2.57200412353e-05,2.51562534429e-05,2.45904631846e-05,2.40226704607e-05,2.34528752709e-05,2.28810776153e-05,2.23072774939e-05,2.17314749068e-05,2.11536698539e-05,2.05738623352e-05,1.99920523506e-05,1.94082399004e-05,1.88224249843e-05,1.82346076024e-05,1.76447877548e-05,1.70529654413e-05,1.64591406621e-05,1.58633134171e-05,1.52654837063e-05,1.46656515297e-05,1.40638168873e-05,1.34599797791e-05,1.28541402052e-05,1.22462981654e-05,1.16364536599e-05,1.10246066886e-05,1.04107572515e-05,9.79490534862e-06,9.17705097994e-06,8.55719414548e-06,7.93533484523e-06,7.31147307919e-06,6.68560884737e-06,6.05774214976e-06,5.42787298636e-06,4.79600135718e-06,4.16212726221e-06,3.52625070145e-06,2.8883716749e-06,2.24849018257e-06,1.60660622445e-06,9.62719800538e-07,3.16830910843e-07,-3.31060444639e-07,-9.80954265909e-07,-1.63285055297e-06
6.54302957664e-05,6.50673901727e-05,6.47024821131e-05,6.43355715878e-05,6.39666585967e-05,6.35957431398e-05,6.32228252171e-05,6.28479048286e-05,6.24709819743e-05,6.20920566543e-05,6.17111288684e-05,6.13281986168e-05,6.09432658994e-05,6.05563307162e-05,6.01673930672e-05,5.97764529524e-05,5.93835103719e-05,5.89885653255e-05,5.85916178134e-05,5.81926678354e-05,5.77917153917e-05,5.73887604822e-05,5.69838031069e-05,5.65768432659e-05,5.6167880959e-05,5.57569161864e-05,5.53439489479e-05,5.49289792437e-05,5.45120070737e-05,5.40930324379e-05,5.36720553363e-05,5.32490757689e-05,5.28240937358e-05,5.23971092368e-05,5.19681222721e-05,5.15371328416e-05,5.11041409453e-05,5.06691465832e-05,5.02321497553e-05,4.97931504616e-05,4.93521487022e-05,4.89091444769e-05,4.84641377859e-05,4.80171286291e-05,4.75681170065e-05,4.71171029181e-05,4.66640863639e-05,4.62090673439e-05,4.57520458582e-05,4.52930219066e-05,4.48319954893e-05,4.43689666062e-05,4.39039352573e-05,4.34369014426e-05,4.29678651621e-05,4.24968264158e-05,4.20237852038e-05,4.1548741526e-05,4.10716953823e-05,4.05926467729e-05,4.01115956977e-05,3.96285421567e-05,3.914348615e-05,3.86564276774e-05,3.8167366739e-05,3.76763033349e-05,3.7183237465e-05,3.66881691293e-05,3.61910983278e-05,3.56920250605e-05,3.51909493274e-05,3.46878711286e-05,3.41827904639e-05,3.36757073335e-05,3.31666217373e-05,3.26555336753e-05,3.21424431475e-05,3.16273501539e-05,3.11102546945e-05,3.05911567693e-05,3.00700563784e-05,2.95469535217e-05,2.90218481992e-05,2.84947404109e-05,2.79656301568e-05,2.74345174369e-05,2.69014022512e-05,2.63662845998e-05,2.58291644825e-05,2.52900418995e-05,2.47489168507e-05,2.42057893361e-05,2.36606593557e-05,2.31135269095e-05,2.25643919975e-05,2.20132546198e-05,2.14601147762e-05,2.09049724669e-05,2.03478276918e-05,1.97886804509e-05,1.92275307442e-05,1.86643785717e-05,1.80992239335e-05,1.75320668294e-05,1.69629072596e-05,1.6391745224e-05,1.58185807226e-05,1.52434137554e-05,1.46662443224e-05,1.40870724236e-05,1.35058980591e-05,1.29227212287e-05,1.23375419326e-05,1.17503601707e-05,1.11611759429e-05,1.05699892495e-05,9.97680009017e-06,9.3816084651e-06,8.78441437424e-06,8.1852178176e-06,7.58401879517e-06,6.98081730695e-06,6.37561335295e-06,5.76840693315e-06,5.15919804758e-06,4.54798669621e-06,3.93477287905e-06,3.31955659611e-06,2.70233784739e-06,2.08311663287e-06,1.46189295257e-06,8.38666806478e-07,2.13438194601e-07,-4.13792883063e-07,-1.04302642651e-06,-1.67426243575e-06
6.26102742785e-05,6.22680289626e-05,6.19237811809e-05,6.15775309334e-05,6.12292782201e-05,6.0879023041e-05,6.05267653961e-05,6.01725052854e-05,5.9816242709e-05,5.94579776668e-05,5.90977101587e-05,5.87354401849e-05,5.83711677453e-05,5.80048928399e-05,5.76366154688e-05,5.72663356318e-05,5.68940533291e-05,5.65197685605e-05,5.61434813262e-05,5.57651916261e-05,5.53848994602e-05,5.50026048285e-05,5.4618307731e-05,5.42320081678e-05,5.38437061387e-05,5.34534016439e-05,5.30610946833e-05,5.26667852569e-05,5.22704733647e-05,5.18721590067e-05,5.1471842183e-05,5.10695228934e-05,5.06652011381e-05,5.02588769169e-05,4.985055023e-05,4.94402210773e-05,4.90278894588e-05,4.86135553745e-05,4.81972188245e-05,4.77788798086e-05,4.7358538327e-05,4.69361943796e-05,4.65118479664e-05,4.60854990874e-05,4.56571477426e-05,4.5226793932e-05,4.47944376556e-05,4.43600789135e-05,4.39237177055e-05,4.34853540318e-05,4.30449878923e-05,4.2602619287e-05,4.21582482159e-05,4.17118746791e-05,4.12634986764e-05,4.08131202079e-05,4.03607392737e-05,3.99063558737e-05,3.94499700079e-05,3.89915816763e-05,3.85311908789e-05,3.80687976157e-05,3.76044018868e-05,3.7138003692e-05,3.66696030315e-05,3.61991999052e-05,3.57267943131e-05,3.52523862552e-05,3.47759757315e-05,3.4297562742e-05,3.38171472868e-05,3.33347293658e-05,3.28503089789e-05,3.23638861263e-05,3.18754608079e-05,3.13850330237e-05,3.08926027737e-05,3.0398170058e-05,2.99017348764e-05,2.94032972291e-05,2.8902857116e-05,2.8400414537e-05,2.78959694923e-05,2.73895219819e-05,2.68810720056e-05,2.63706195635e-05,2.58581646557e-05,2.5343707282e-05,2.48272474426e-05,2.43087851374e-05,2.37883203664e-05,2.32658531296e-05,2.27413834271e-05,2.22149112587e-05,2.16864366245e-05,2.11559595246e-05,2.06234799589e-05,2.00889979274e-05,1.95525134301e-05,1.9014026467e-05,1.84735370381e-05,1.79310451435e-05,1.7386550783e-05,1.68400539568e-05,1.62915546648e-05,1.5741052907e-05,1.51885486834e-05,1.4634041994e-05,1.40775328388e-05,1.35190212179e-05,1.29585071312e-05,1.23959905786e-05,1.18314715603e-05,1.12649500762e-05,1.06964261263e-05,1.01258997106e-05,9.55337082918e-06,8.97883948193e-06,8.40230566889e-06,7.82376939006e-06,7.24323064545e-06,6.66068943505e-06,6.07614575886e-06,5.48959961689e-06,4.90105100913e-06,4.31049993558e-06,3.71794639624e-06,3.12339039112e-06,2.52683192021e-06,1.92827098351e-06,1.32770758103e-06,7.25141712758e-07,1.205733787e-07,-4.85997421146e-07,-1.09457068678e-06,-1.7051464182e-06
5.9800780691e-05,5.94791956529e-05,5.9155608149e-05,5.88300181793e-05,5.85024257438e-05,5.81728308425e-05,5.78412334755e-05,5.75076336426e-05,5.7172031344e-05,5.68344265796e-05,5.64948193494e-05,5.61532096534e-05,5.58095974916e-05,5.5463982864e-05,5.51163657707e-05,5.47667462115e-05,5.44151241866e-05,5.40614996959e-05,5.37058727394e-05,5.33482433171e-05,5.2988611429e-05,5.26269770751e-05,5.22633402555e-05,5.18977009701e-05,5.15300592188e-05,5.11604150018e-05,5.0788768319e-05,5.04151191704e-05,5.00394675561e-05,4.96618134759e-05,4.92821569299e-05,4.89004979182e-05,4.85168364407e-05,4.81311724974e-05,4.77435060883e-05,4.73538372134e-05,4.69621658727e-05,4.65684920663e-05,4.6172815794e-05,4.5775137056e-05,4.53754558522e-05,4.49737721826e-05,4.45700860472e-05,4.4164397446e-05,4.3756706379e-05,4.33470128462e-05,4.29353168477e-05,4.25216183834e-05,4.21059174533e-05,4.16882140574e-05,4.12685081957e-05,4.08467998682e-05,4.04230890749e-05,3.99973758159e-05,3.9569660091e-05,3.91399419004e-05,3.8708221244e-05,3.82744981218e-05,3.78387725338e-05,3.740104448e-05,3.69613139604e-05,3.65195809751e-05,3.6075845524e-05,3.5630107607e-05,3.51823672243e-05,3.47326243758e-05,3.42808790615e-05,3.38271312815e-05,3.33713810356e-05,3.29136283239e-05,3.24538731465e-05,3.19921155033e-05,3.15283553943e-05,3.10625928195e-05,3.05948277789e-05,3.01250602725e-05,2.96532903004e-05,2.91795178624e-05,2.87037429587e-05,2.82259655892e-05,2.77461857539e-05,2.72644034528e-05,2.67806186859e-05,2.62948314532e-05,2.58070417548e-05,2.53172495905e-05,2.48254549605e-05,2.43316578647e-05,2.38358583031e-05,2.33380562757e-05,2.28382517825e-05,2.23364448235e-05,2.18326353988e-05,2.13268235082e-05,2.08190091519e-05,2.03091923298e-05,1.97973730419e-05,1.92835512882e-05,1.87677270687e-05,1.82499003834e-05,1.77300712324e-05,1.72082396156e-05,1.66844055329e-05,1.61585689845e-05,1.56307299703e-05,1.51008884903e-05,1.45690445446e-05,1.4035198133e-05,1.34993492557e-05,1.29614979125e-05,1.24216441036e-05,1.18797878289e-05,1.13359290884e-05,1.07900678821e-05,1.024220421e-05,9.69233807217e-06,9.14046946853e-06,8.58659839909e-06,8.03072486387e-06,7.47284886287e-06,6.91297039607e-06,6.35108946349e-06,5.78720606512e-06,5.22132020097e-06,4.65343187102e-06,4.08354107529e-06,3.51164781378e-06,2.93775208647e-06,2.36185389338e-06,1.7839532345e-06,1.20405010983e-06,6.2214451938e-07,3.82364631395e-08,-5.47674058888e-07,-1.1355870467e-06,-1.72550250031e-06
